Patent_code,ID1,ID2,ID3,ID4,ID5,ID6,ID7
A23V2300/44,C193943,,,,,,
A23V2300/46,C7835,,,,,,
A23V2300/48,C193937,,,,,,
A23V2300/50,C12791,,,,,,
A23Y2220/00,C9003,,,,,,
A23Y2220/03,C9006,,,,,,
A23Y2220/05,C9010,,,,,,
A23Y2220/07,C9003,,,,,,
A23Y2220/09,C9003,,,,,,
A23Y2220/13,C9012,,,,,,
A23Y2220/15,C9014,,,,,,
A23Y2220/17,C9016,,,,,,
A23Y2220/19,C9003,,,,,,
A23Y2220/21,C9003,,,,,,
A23Y2220/23,C9003,,,,,,
A23Y2220/25,C9024,,,,,,
A23Y2220/27,C9003,,,,,,
A23Y2220/29,C9026,,,,,,
A23Y2220/31,C9003,,,,,,
A23Y2220/33,C9003,,,,,,
A23Y2220/35,C9032,,,,,,
A23Y2220/37,C9035,,,,,,
A23Y2220/39,C9037,,,,,,
A23Y2220/41,C9003,,,,,,
A23Y2220/43,C9040,,,,,,
A23Y2220/45,C9003,,,,,,
A23Y2220/47,C188596,,,,,,
A23Y2220/49,C9045,,,,,,
A23Y2220/51,C9046,,,,,,
A23Y2220/53,C9003,,,,,,
A23Y2220/61,C9003,,,,,,
A23Y2220/63,C9051,,,,,,
A23Y2220/65,C9053,,,,,,
A23Y2220/67,C9054,,,,,,
A23Y2220/69,C9055,,,,,,
A23Y2220/71,C9056,,,,,,
A23Y2220/73,C9057,,,,,,
A23Y2220/75,C9003,,,,,,
A23Y2220/77,C9060,,,,,,
A23Y2220/79,C9061,,,,,,
A23Y2220/81,C9062,,,,,,
A23Y2220/83,C9003,,,,,,
A23Y2220/85,C9003,,,,,,
A23Y2240/00,C1678,,,,,,
A23Y2240/15,C15269,,,,,,
A23Y2240/21,C15269,,,,,,
A23Y2240/23,C15269,,,,,,
A23Y2240/25,C15269,,,,,,
A23Y2240/27,C15269,,,,,,
A23Y2240/29,C15269,,,,,,
A23Y2240/33,C15273,,,,,,
A23Y2240/35,C15269,,,,,,
A23Y2240/37,C15269,,,,,,
A23Y2240/41,C9073,,,,,,
A23Y2240/45,C15269,,,,,,
A23Y2240/47,C15269,,,,,,
A23Y2240/49,C15277,,,,,,
A23Y2240/53,C15269,,,,,,
A23Y2240/55,C15269,,,,,,
A23Y2240/61,C15269,,,,,,
A23Y2240/65,C15279,,,,,,
A23Y2240/71,C15269,,,,,,
A23Y2240/75,C15283,,,,,,
A23Y2240/81,C15284,,,,,,
A23Y2260/00,C9287,,,,,,
A23Y2260/15,C9288,,,,,,
A23Y2260/21,C9289,,,,,,
A23Y2260/25,C9287,,,,,,
A23Y2260/31,C9287,,,,,,
A23Y2260/35,C9297,,,,,,
A23Y2260/41,C9287,,,,,,
A23Y2260/45,C193191,,,,,,
A23Y2280/00,C11777,,,,,,
A23Y2280/15,C11778,,,,,,
A23Y2280/21,C11777,,,,,,
A23Y2280/25,C11780,,,,,,
A23Y2280/31,C11777,,,,,,
A23Y2280/35,C11777,,,,,,
A23Y2280/41,C11777,,,,,,
A23Y2280/51,C11777,,,,,,
A23Y2280/55,C11777,,,,,,
A23Y2280/61,C11777,,,,,,
A23Y2300/00,C2002,,,,,,
A23Y2300/19,C2004,,,,,,
A23Y2300/21,C2005,,,,,,
A23Y2300/25,C2006,,,,,,
A23Y2300/29,C2007,,,,,,
A23Y2300/31,C2002,,,,,,
A23Y2300/35,C2002,,,,,,
A23Y2300/39,C2002,,,,,,
A23Y2300/41,C2002,,,,,,
A23Y2300/45,C2008,,,,,,
A23Y2300/49,C2009,,,,,,
A23Y2300/55,C2010,,,,,,
A23Y2300/59,C193178,,,,,,
A23Y2300/65,C2002,,,,,,
A23Y2320/00,C12859,,,,,,
A23Y2320/15,C12861,,,,,,
A23Y2320/19,C12859,,,,,,
A23Y2320/25,C12862,,,,,,
A23Y2320/29,C12863,,,,,,
A23Y2320/35,C12859,,,,,,
A23Y2320/39,C12866,,,,,,
B32B-2439/70,C11490,,,,,,
B67D 3/00,C5828,C4175,C9463,C7420,C6410,C5228,C15241
B67D 7/10,C4175,C10100,C15241,C9463,C6931,C5228,
B67D 7/12,C4175,C10100,C15241,C9463,C6931,C5228,
B67D 7/14,C4175,C10100,C15241,C9463,C6931,C5228,
B67D 7/32,C13927,C5828,C5228,C4175,C9463,,
B67D 7/36,C16710,C6410,C9463,C5228,C12742,,
B67D 7/72,C5828,C6916,C9463,C5228,C12742,,
